SMILES,IE
COCCOCCOCCOc1cncc(C(=O)O)n1,5.615
c1ccc(cc1)C1(CCCCC1)C(=N)O,5.615
c1cc(cc(n1)CC)c1ccnc(c1)CC,5.615
CC(C)(C)c1cnc(cn1)C(=O)O,5.616
CC[C@@H]1CCCC[C@@H]1C,5.617
c1(C(=O)OC)nnc(nn1)C(=O)OC,5.617
CC[C@@H]1CCC[C@@H]1C(=N)O,5.618
c1cc(cc(n1)C)c1ccnc(c1)C#N,5.618
c1cc(cc(n1)C)c1ccnc(c1)N(=O)=O,5.619
c1cc(c(cn1)CC)c1ccnc(c1)C,5.619
c1ccc(cc1)[C@@H]1[C@H](N(=O)=O)OCCO1,5.619
C=Cc1cnc(C#N)cn1,5.619
[C@H]([C@@H](ON(=O)=O)c1ccccc1)(N(=O)=O)c1ccccc1,5.619
C=C[C@@H]1CC[C@@H](C)CC1,5.62
c1(cc(ccn1)c1ccncc1)C#C,5.62
C(=O)(OCC)[C@H]1C(=CC(=O)CC1)C,5.62
CCC1(CCCC1)C(=N)O,5.622
O=C1c2c(C(=O)N1O)ccc(c2)C(=O)OC,5.623
c12c(cccn1)cccn2,5.624
[C@H]12[C@@H](CCCC1)CCCC2,5.624
C(#CC)C,5.624
C1COC2=[N]=CO[C]2O1,5.624
C=C[C@@H]1CC[C@@H](CC)CC1,5.625
C(=O)(O)c1cc2c(cc1)[nH]nn2,5.625
CC1=C[C@H]2[C@H]3C[C@]1(C)N23,5.625
C=CC1(C)CCCCC1,5.625
NC1=CC(=[N]=C(N)O1)[NH],5.625
C#Cc1cccc(c1)C(=O)O,5.626
CC[C@@H]1CCC[C@@H](C1)O,5.626
CC(=O)c1c(nccn1)O,5.626
c12c(nccn1)cncn2,5.627
C#CC1(CCCC1)OC,5.628
c1(cc(ccn1)c1ccncc1CC)C,5.628
O([N][O])O,5.628
CC1(CCCCC1)C(=N)O,5.628
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)CC,5.628
C([C@@H](CCCCCC)O)CCC(=O)C,5.629
C1=C[C@@H](C(=C1)C#N)N(=O)=O,5.629
c1(c2c(c(c3c1cccc3)[C](C#N)C#N)cccc2)[C](C#N)C#N,5.629
c12c(C(=O)C=C(C1=O)OC)cccc2,5.629
C#C[C@@H]1CC[C@H](C1)O,5.63
C(=O)([C@@H](C(=O)C)C)c1ccccc1,5.63
c1(cc2c(cc1)nccn2)C(=O)O,5.63
c1(cc(ccn1)c1ccncc1CC)CC,5.63
c1cc(c(cn1)N(=O)=O)c1ccncc1C,5.63
C(N(=O)=O)(C)(C)C,5.631
COCCOCCOc1cnc(cn1)C(=O)O,5.632
CO[C@@H]1C=CC=C1N(=O)=O,5.632
[C@H](CCCC)(CC)CO,5.632
C#Cc1cncc(C#C)n1,5.633
C=Cc1cncc(C#N)n1,5.633
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)C,5.634
NC(=O)Nc1ncc[nH]1,5.634
C[C@H]1[C]2[CH]CN3[C@H]2[C@]13C,5.635
Cc1ncc(O)c(=O)o1,6.592
C(=O)(C#CC(=O)OCC)OCC,6.592
CC(=O)C1=[N]=C(O)[CH]O1,6.593
O[C@H]1COc2c1cno2,6.596
C/N=c/1\occoc1=O,6.605
Cc1n[nH]c(=N)[nH]c1=O,6.606
CCC1=CCC[C@H]1C#N,6.606
CCC1=C[C@@H](CC1)C#N,6.609
CC[C@H]1CCCC[C@H]1C#N,6.609
C[C@@H](C#N)[C@H]1CC=CC1,6.609
CNC(=N)c1nonc1,6.609
C(#N)c1cncc(C#N)n1,6.612
Nc1nonc1[C@H]1CN1,6.613
Cn1cc(oc1=O)C=O,6.614
Cc1c(C=O)nc(O)o1,6.614
c1(cc(ccn1)c1ccnc(c1)N(=O)=O)N(=O)=O,6.617
CN(C=N)c1nonc1,6.617
NCC1=[N]=CN=[C](=N1)O,6.624
c1cc(ccc1C(=O)O)N(=O)=O,6.626
c1cnc(C#N)c(C#N)n1,6.627
c12c(C(=O)OC2=O)cccc1N(=O)=O,6.627
C[C@@H]1CCC[C@@H](C1)C#N,6.629
C(#N)c1cnc(C#N)cn1,6.633
C[C@H]1[C@H]2C[C@@](C)(C#N)[C@@H]12,6.635
CNC(=N)c1cnno1,6.635
Cn1ncc(=O)[nH]c1=N,6.636
C[C@@H]1CC[C@H](CC1)C#N,6.636
O=C[C@]12CN[C@H]1C(=O)O2,6.637
C/N=C(\N)/C1=[N]=C[N]O1,6.637
CC[C@@H]1CCC[C@@H](C1)N(=O)=O,6.639
C[C@H]1CCCC[C@H]1C#N,6.643
C1CCC(CC1)(C#N)C(=O)O,6.646
CCc1ncc(C)cc1,6.647
c1(cc(C#N)cc(c1)C#N)C#N,6.648
COc1cncoc1=O,6.648
CNC1=[N]=CN=C([NH])O1,6.649
CC(=O)n1ccoc1=O,6.653
c1(c(ccc(c1)C(=O)O)N(=O)=O)N(=O)=O,6.654
CCC1(CCCCC1)C#N,6.655
C1CCC(CC1)(C(=O)O)C(=O)O,6.657
O=CC1=CCOC(=O)N1,6.657
CCC1(CCCC1)C#N,6.66
OC(=O)CC,6.662
C[C@@H]1CCC[C@@H](C1)N(=O)=O,6.665
C(C#N)CO,6.668
N#CC[C@H]1CCC21CC2,6.671
CC1=[N]=C(O)[C](O1)C=O,6.671
CC(=O)c1c[nH]c(=O)o1,6.673
OC(=O)C,6.677
C[C@@H](C#N)[C@H]1CCC=C1,6.68
c1cc(ccc1C#N)N(=O)=O,6.681
CC[C@H]1CCCC[C@H]1N(=O)=O,6.682
CCc1ncccc1C,6.683
O(C(C)(C)C)C(=O)OC(=O)OC(C)(C)C,6.685
C(C(=O)N)C#N,6.686
OCC1=[N]=C([NH])NC=N1,6.687
O(CC)C=O,6.688
C[C@H]1CCC(=C1C)C#N,6.689
CCc1cccc(C)n1,6.69
C1C[C@H]([C@H](C1)C(=O)O)C(=O)O,6.692
c1cc(cc(c1)N(=O)=O)C#N,6.692
C[C]1C(=[N]=COC1=O)O,6.699
C[C@H]1CCC(=C1C#N)C,6.7
C(#N)c1c(N(=O)=O)cccc1C#N,6.7
COC1=[N]=CO[C]1C=O,6.703
Cn1ncc(=N)[nH]c1=O,6.703
CC(=O)Oc1ncco1,6.706
COc1nc(C=O)co1,6.706
CC[C@@H]1CC[C@H](C1)C#N,6.706
C(#C)C=O,6.707
Cc1c(oc(=N)o1)C=O,6.715
O=CCOc1ccno1,6.716
[NH2]=C([NH])N1C=NCC1=O,6.719
C[C@H]1C[C@H]2[C@@H]1[C@]2(C)C#N,6.723
O[C@@]12COC1=NCC2=O,6.724
C/N=C\1/NC(=[N]=CO1)[NH],6.725
NC(=O)[C@H]1N=CNC1=N,6.732
NC(=O)C1=NCC(=N)N1,6.732
Cc1cnc(O)oc1=O,6.733
COc1concc1=O,6.734
O[C@H]1[C@@H]2[C@H]3N2C(=O)[C@@]13O,6.734
N=C(NCC#N)NC=O,6.735
O/N=C\1/C=CCOC1=O,6.736
C(=O)(C(=O)O)O,6.736
C(=O)(OCC)OC,6.74
C1CCC(CC1)C#N,6.741
C[C@@H]1CC[C@H](CC1)N(=O)=O,6.742
C[C]1N=C([NH])NC(=O)N1,6.745
C1C[C@H](CC[C@@H]1C(=O)O)N(=O)=O,6.748
C1CCC(C1)(C(=O)O)C(=O)O,6.749
CN1C(=O)N[CH]N=C1[NH],6.751
[C@H](CC(=O)OC)(C(=O)OC)C#N,6.751
C(#N)c1cncc(n1)N(=O)=O,6.752
C(=O)(C#C)O,6.756
C1C[C@H](CC[C@@H]1C#N)C(=O)O,6.759
CC(=N)Nc1nocn1,6.761
C1C[C@H]([C@H](C1)N(=O)=O)N(=O)=O,6.763
[NH2]=C([NH])C(=O)NCC#N,6.766
CN(C(=[NH2])[NH])C(=O)C#N,6.767
C[C@H]1C=CC[C@]1(C)C#N,6.767
CCOC(=O)OCC,6.768
O=c1[nH]c(=O)[nH]c(=O)[nH]1,6.768
NC(=O)C/N=C(\N)/C#N,6.768
C[C@H]1[C@@H](CC21CC2)C#N,6.771
C[C@@H]1CCC[C@@H]1N(=O)=O,6.773
C1C[C@H](C[C@@H]1C#N)C(=O)O,6.778
COc1cc(C=O)no1,6.784
O[C@H]1[C@H]2[C@H](N2C=O)C1=O,6.785
COc1ncc(o1)C=O,6.787
C[C@H]1C[C@H]2C[C@@H](C#N)[C@@H]12,6.787
NCc1cc(=O)nn[nH]1,6.788
COc1cocnc1=O,6.788
Cc1cc(co1)N(=O)=O,6.789
O=CC1(NCC1=O)C=O,6.791
Cc1nc(=O)c(O)co1,6.791
C[C]1N=[C](=NN1)OC=N,6.794
CN1[CH]N=[C](=N1)OC=N,6.799
C1CCC(CC1)N(=O)=O,6.807
CN(C=N)C1=[N]=C[N]O1,6.807
CC1=[N]=C(NC=N)[N]O1,6.809
Cc1c(OC=O)onc1,6.811
CC[C@@H]1CCC[C@@H]1N(=O)=O,6.817
N#C[C@H]1C[C@@H](C1)C1CC1,6.824
C(#N)c1cnc(cn1)N(=O)=O,6.825
c1cnc(c(C#N)n1)N(=O)=O,6.825
c1(cc(cc(c1)C(=O)O)N(=O)=O)N(=O)=O,6.827
O[C@H]1[C@H]2CN2C(=O)C1=O,6.827
N=CN1CC(=O)NC1=N,6.828
NCC1=[N]=C([NH])C=NO1,6.829
C(=O)(CC#N)OCC,6.829
O[C@@H](C=O)c1cnco1,6.829
C(#CC(=O)O)C(=O)O,6.831
c1(c(cc(c(c1)C#N)C#N)C#N)C#N,6.832
C/N=C/Oc1n[nH]nc1,6.842
O=C1[C@H]2COC(=O)[C@@H]1N2,6.847
N=CN1C(=N)CNC1=O,6.847
C1CC1Oc1n[nH]nn1,6.85
c1c(nc(cn1)N(=O)=O)N(=O)=O,6.851
C1C[C@H]([C@H](C1)N(=O)=O)C(=O)O,6.857
O(N(=O)=O)CC,6.857
COc1cc(=O)nco1,6.86
O=CN1CC(=O)C(=O)C1,6.862
NC(=O)CNC(=N)C#N,6.87
Cc1c(OC=O)cno1,6.872
O=CNC1=CCOC1=O,6.873
C[C@H]1CC[C@H]2C[C@@]12C#N,6.873
C1C[C@@H](C#N)[C@H](C1)C(=O)O,6.878
C(C(=O)OCC)N(=O)=O,6.881
O/N=C/1\C=CC(=O)[C@H]1O,6.885
OCc1coc(=O)cn1,6.888
C1C[C@H](CC[C@@H]1N(=O)=O)N(=O)=O,6.891
C/N=C/O[C]1=NN[CH]N=1,6.898
Cc1cocc1N(=O)=O,6.899
Cc1noc(NC=N)n1,6.899
COC(=O)OC,6.901
CC1(CCCC1)N(=O)=O,6.902
O=C1NC=CC(=O)CO1,6.907
C1CCC(CC1)(C(=O)O)N(=O)=O,6.908
Cn1c(=N)[nH]cnc1=O,6.908
C[C@H]1CC[C@@H](C=C1)C#N,6.911
Cn1c(=N)oncc1=N,6.914
O/N=C\1/[C@@H](O)C=CC1=O,6.914
c1cnc(c(n1)N(=O)=O)N(=O)=O,6.916
O=C1[C@H]2OC[C@@H]1N=CO2,6.916
O/N=C/1\[C@H]2O[C@@H]1[C@H]1O[C@@H]21,6.922
C[C@H]1CC2(CC2)[C@H]1C#N,6.928
NC[C](O)/N=C(/[NH])\C#N,6.932
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)CC)CC,6.933
CNc1nc(=O)[nH]cn1,6.94
CC(=N)NC1=[N]=C[N]O1,6.941
COc1nccc(=O)o1,6.946
OCc1cncc(=O)o1,6.947
CC1(C)CC=C[C@H]1C#N,6.949
c1cc(ccc1N(=O)=O)N(=O)=O,6.953
OCc1nccoc1=O,6.954
C(C)[C@@H]1OC(=O)OC1,6.956
c12c(C(=O)OC1=O)ccc(c2)N(=O)=O,6.956
CCC1(CCCC1)N(=O)=O,6.957
C[C]1N=[C](=O)N=C(N)N1,6.958
N(=O)(=O)CC,6.958
CC1(CCCCC1)N(=O)=O,6.962
O=CC(=O)[C@H]1COC=N1,6.963
C1C[C@H](CC[C@@H]1C#N)C#N,6.964
CC(=N)O[C]1=NN[CH]N=1,6.964
C#CC1(CCCC1)N(=O)=O,6.968
O1[C@H](COC1=O)C,6.972
c1cc(cc(c1)N(=O)=O)N(=O)=O,6.974
O/N=C/1\[C@H]2O[C@@H]3[C@H]2O[C@H]13,6.974
O(N(=O)=O)CC#N,6.975
CN[C]1N=[C](=O)N=CN1,6.975
O/N=C/1\[C@H]2C[C@@]1(O2)C=O,6.978
O[C@H]1[C@@H](C#N)[C@@H](O)C1=O,6.978
Cc1nc(=O)[nH]c(=N)[nH]1,6.981
C1CCC(C1)N(=O)=O,6.982
Oc1cc(=O)cc(O)[nH]1,6.985
C1C[C@H](C[C@H](C1)C#N)C#N,6.985
[nH]1nnnc1,6.988
Cc1nc(=O)[nH]c(N)n1,6.988
Cc1ccc(o1)N(=O)=O,6.989
CN1[CH]N=[C](=O)N=C1N,6.993
O[C@H]1[C@H]2NC(=O)C(=O)[C@@H]12,6.996
N=C1COC(=N)[C]([NH])N1,7.003
CC[C@H]1CC=C(C1)C#N,7.003
c1c(ncc(n1)N(=O)=O)N(=O)=O,7.007
O=COCc1cocn1,7.01
Oc1nocc1[C@H]1CO1,7.015
C[C@@H]1CC[C@H](C1)C#N,7.015
O=C1COC=NCC1=O,7.018
Cc1noc(=N)[nH]c1=N,7.018
O/N=C\1/COC(=O)C=C1,7.02
O=C[C@H]1OC(=O)[C@H]2N[C@@H]12,7.026
C(C)C,7.028
COC(=N)NC(=N)C#N,7.036
C1C[C@H](C[C@H](C1)N(=O)=O)C#N,7.038
OCCC1=[N]=CN=N[N]1,7.04
O=C[C@]12CO[C@H]1C(=O)N2,7.04
CC(C)(C)Cn1ccc(=c2ccn(cc2)CC(C)(C)C)cc1,7.042
C1(=O)OCCO1,7.044
N=C1CN=CNC(=O)N1,7.048
NC(=O)Cc1n[nH]cn1,7.051
C(=C(C#N)C#N)(C(=C(C#N)C#N)C#N)C#N,7.051
N[C@@H](C#N)C(=N)NC=O,7.055
O/N=C\1/[C@H]2O[C@H]2CC1=O,7.066
C1CCC(C1)(N(=O)=O)N(=O)=O,7.067
NC(=O)Cc1cnn[nH]1,7.069
O[C@@H](C=O)c1conc1,7.072
c1(c(cc(c(n1)C#N)C#N)C#N)C#N,7.075
O=C1OC[C@]2(CN2)C1=O,7.076
O=CN1[C@H]2CO[C@H]2C1=O,7.079
C(CC#N)CC,7.085
OCc1cnc(o1)C=O,7.085
Cc1cc(O)noc1=O,7.088
NC(=O)C(=O)[C@@H](O)C#C,7.094
C1(=O)C(=CC(=O)O1)C,7.095
N=CNC(=O)NCC#N,7.099
Cc1conc(O)c1=O,7.1
OC=O,7.103
COc1noc(=O)cc1,7.104
c1(cc(ccn1)c1ccnc(c1)C(=O)O)C,7.108
O=CC(=O)[C@H]1CC(=O)N1,7.118
OCc1coc(C=O)n1,7.12
O=CN1CCC(=O)C1=O,7.12
O=COCc1cnco1,7.121
N=C1CC(=N)NC(=O)N1,7.126
C1C[C@H](CC[C@@H]1C#N)N(=O)=O,7.127
C[C]1N=C(N)[N]C(=O)N1,7.13
O=C1CN=C2OCO[C@@H]12,7.131
CNC(=O)c1n[nH]nc1,7.136
NC(=O)[C@H]1[C@H]2O[C@H]2C1=O,7.142
C1CCC(CC1)(C#N)C#N,7.142
O[C@H]1C(=O)NC=CC1=O,7.143
C(#N)C1=C(C#N)C(=O)C=CC1=O,7.149
c1nnco1,7.152
O=C1OC[C@]21COC=N2,7.156
OCC1=CN=[C](=O)O[CH]1,7.157
O=CC1(CC(=O)N1)C=O,7.162
CN1[CH]N=C(N)[N]C1=O,7.162
O=CN1C[C@H]2OC(=O)[C@@H]12,7.164
O=CN1CC(=O)CC1=O,7.165
O=CNCc1n[nH]nc1,7.166
O=C1[C@H]2CNC(=O)[C@@H]1O2,7.172
O[C@@H](C#C)C(=O)NC=O,7.182
O=CN[C@H]1[C@H]2O[C@@H]1C2=O,7.189
C1CCC(C1)C#N,7.19
O=C1O[C@H]2CC(=O)N[C@@H]12,7.192
C1CC[C@@H](C#N)[C@H](C1)C#N,7.193
Cn1[n]nc(C)[n]c1=O,7.199
O[C@H]1[C@@H](OCC1=O)C#N,7.2
O[C@H]1[C@H]2[C@@H]1C(=O)NC2=O,7.201
O[C@@H](C=O)c1ccno1,7.208
N=C1O[C@H]2CO[C@H]2C1=O,7.209
Cc1coc(=N)oc1=O,7.21
O=CNCc1cnn[nH]1,7.216
O/N=C/1\[C@H]2O[C@H]2[C@]21CO2,7.217
OCC(=O)NC(=O)C#C,7.226
O=CC1(CN=CO1)C=O,7.226
O=C1CNC(=O)[C@]21CO2,7.228
Cc1cc(=O)c(O)no1,7.229
CC1=CC(=[N]=[C](=O)O1)O,7.244
N=C1O[C@H]2CC(=O)[C@@H]1O2,7.245
O=C1COC(OC1)C#N,7.247
CC[C@@H](CC#CC)C#N,7.247
C1CC[C@H]([C@H](C1)N(=O)=O)N(=O)=O,7.248
NC(=O)Cn1ccnn1,7.248
O[C@H]1CO[C@@H](C#N)C1=O,7.265
O=c1onc(o1)C1CC1,7.27
O/N=C/1\[C@H]2O[C@H]2[C@H]2O[C@@H]12,7.271
O=N(=O)C,7.274
CC[C@@H](C)C#CCC#N,7.276
C1C[C@H](C[C@H](C1)N(=O)=O)N(=O)=O,7.276
C/N=C/1\OC(=O)[C@H]2O[C@@H]12,7.278
NC(=O)N(CC#N)C=N,7.279
OCc1c(C=O)nco1,7.283
[NH]C(=[NH2])[C@@H](NC=O)C#N,7.288
N=C1O[C@H]2[C@@H](O1)[C@H]2C=O,7.289
O[C@]1(COCC1=O)C#N,7.29
O=C[C@H]1NC(=O)[C@H]1C=O,7.294
NC1=[N]=C(CO)N=C[N]1,7.297
O/N=C\1/[C@H]2O[C@H]2[C@H]1C=O,7.297
O=C[C@]12O[C@H]1CNC2=O,7.298
OCC(=O)c1ncco1,7.301
Cn1ncc(n1)C(=O)N,7.303
N(=O)(=O)C#C,7.305
COc1cc(=O)onc1,7.309
COc1noc(C=O)c1,7.314
O[C@]12C[C@H]1C(=N)OC2=O,7.314
O=C[C@H]1CN1C(=O)C=O,7.315
O=C[C@H]1NC(=O)[C@]21CO2,7.316
OCc1cc(=O)ocn1,7.318
O=CC(=O)[C@H]1CNC1=O,7.318
C1(=C(C(=O)NC1=O)C#N)C#N,7.319
O=C1NC(=O)[C@H]2OC[C@@H]12,7.322
C(#N)C#C,7.325
NC(=O)[C@H]1[C@H]2OC(=O)[C@@H]12,7.328
CCC#CC(C)(C)C#N,7.33
O=C1CCN=COC1=O,7.333
O=CC(=O)N1CC(=O)C1,7.333
CN1[CH]N=C([N]1)C(=O)N,7.336
OCC(=O)c1nocc1,7.336
Cc1conc1OC=O,7.345
o1nccn1,7.35
O=C1OC[C@]21CN=CO2,7.351
O=CN1CC1(C=O)C=O,7.359
COC(=O)c1cocn1,7.363
NC(=O)C(=O)C#CCO,7.368
C1C[C@@H](C#N)[C@H](C1)N(=O)=O,7.37
OCC(=O)c1cnco1,7.372
C1C[C@H](C[C@@H]1C#N)N(=O)=O,7.373
CNC(=O)n1nccn1,7.373
O=C1COC(=O)[C@H]2N[C@@H]12,7.374
O=C1COCO[C@H]1C#N,7.376
Cc1cc(OC=O)no1,7.38
CCn1[n]nc[n]c1=O,7.38
C1CCC(C1)(C#N)N(=O)=O,7.383
O=C[C@H]1O[C@]21CNC2=O,7.383
Cc1cc(=O)[nH]c(=O)o1,7.383
O[C@@H](CC#N)C(=O)C=O,7.388
Cc1cc(=O)oc(=N)o1,7.391
NC(=O)O[C@@H](C=O)C#C,7.394
N=COC[C]1N=C[N]N1,7.395
OCc1cocnc1=O,7.403
N=C1O[C@H]2CO[C@@]12C=O,7.404
N=C1O[C@@H](OC=O)C=C1,7.404
O=CCOCC(=O)C#N,7.404
CC(=O)Oc1nocc1,7.407
O=CC(OCC#N)C=O,7.414
N=C1CC(O1)(C=O)C=O,7.415
CNC(=O)n1ccnn1,7.416
Cn1ncnc1C(=O)N,7.423
O=C1OC[C@H]2N[C@H]2C1=O,7.428
C[C]1N=C[N]N1C(=O)N,7.43
N=C1O[C@H]2[C@@H](O[C@@H]12)C=O,7.43
O[C@]1(CO[C@H]1C=O)C#N,7.435
C1OCC1c1n[nH]nn1,7.435
O=C[C@]12CNC(=O)[C@H]1O2,7.44
C[C@@](O)(C#N)C(=O)C=O,7.448
O[C@@H](CC(=O)C=O)C#N,7.449
Cc1c(onc1O)C=O,7.451
CC,7.452
O=C[C@H]1OCO[C@H]1C#N,7.456
CN1[N]N=C(CC=O)[N]1,7.456
O=C1CC(=O)NC(=O)C1,7.459
C(=C(C#N)C#N)(C#N)C#N,7.462
O=C1OC=N[C@H]2CO[C@@H]12,7.466
[C@H](C[C@@H](C#N)C)(CCC#N)C#N,7.468
OCc1c(onc1)C=O,7.477
O[C@H]1[C@@H](CC#N)OC1=O,7.482
N=C1OC[C@H]2[C@@H]1OC2=O,7.484
OCc1ccnoc1=O,7.485
N=C1OCC(=O)[C@]21CO2,7.485
O=C[C@H]1N[C@]21COC2=O,7.486
OCc1noccc1=O,7.487
COC(=N)N1[CH]N=C[N]1,7.492
OC1(COC1)C(=O)C#N,7.493
O=C[C@H]1NC1(C=O)C=O,7.493
O=CCC1=NCC(=O)O1,7.5
O=C[C@H]1CO[C@@H](O1)C#N,7.501
N=C1OC[C@]2(O[C@@H]12)C=O,7.51
O=C[C@H]1OC(=O)N2C[C@@H]12,7.512
N=C1OCOC(=O)C=C1,7.513
O=C1O[C@@H]2C[C@H]1N=CO2,7.514
N=C1O[C@H]2CC(=O)O[C@@H]12,7.517
C[C@@H](CCC#N)CC#C,7.517
O[C@H]1[C@@H](O[C@H]1C#N)C=O,7.523
N=C1O[C@]2(CO[C@@H]12)C=O,7.523
NC(=O)C(=O)OCC#C,7.53
Cc1nn(CC=O)nn1,7.534
N=C1OCC(=O)[C@H]1C=O,7.534
CC[C@@H](CCC#N)C#C,7.536
C1C[C@@H](C#N)[C@H](C1)C#N,7.538
N=C1OCC(=O)[C@H]2O[C@@H]12,7.547
N(=O)(=O)OC,7.553
NC(=O)C#CCOC=O,7.56
O=C[C@H]1CC(=O)NC1=O,7.576
COc1nc(=O)cco1,7.576
N=C1OC(=O)[C@H]2OC[C@@H]12,7.585
C1CCC(C1)(C#N)C#N,7.587
N=C1C[C@H]2OC(=O)[C@H]2O1,7.588
OCc1cc(=O)onc1,7.601
O[C@@H](CC=O)C(=O)C#N,7.604
C1C[C@H](C[C@@H]1C#N)C#N,7.604
NC(=O)[C@@H](OC=O)C#C,7.613
O=COCc1nocc1,7.618
NC(=O)C1=CCOC1=O,7.626
OC(CC#N)(C=O)C=O,7.636
N=C1OC(=O)[C@@H]2C[C@H]1O2,7.645
O=C1O[C@H]2CNC(=O)[C@@H]12,7.647
O[C@@H](C#C)C(=O)OC=N,7.664
N=C1OC(=O)[C@H]2CO[C@@H]12,7.665
N=C1OC(=O)C[C@H]1C=O,7.671
O1OOC1=O.C(=O)=O,7.671
C[C@@H](C=O)n1ncnn1,7.676
OCc1nc(=O)cco1,7.676
N=C1O[C@@H]2C[C@H]1OC2=O,7.681
O=C(C#N)[C@H]1COCO1,7.681
O=C(OC1COC1)C#N,7.684
O=C1O[C@H]2CCN=C2O1,7.685
N=C1C[C@@H](C=O)C(=O)O1,7.687
COC(=O)C#CC(=O)N,7.689
OCC(=O)OC(=N)C#C,7.7
C(C#N)C,7.708
O=C1COC[C@@H](O1)C#N,7.716
O[C@@H](C#N)[C@H]1O[C@H]1C=O,7.72
O=CCOC(=O)CC#N,7.727
OCc1noc(C=O)c1,7.738
CCC(CC)C#CC#N,7.748
N=C1OC(=O)C[C@]21CO2,7.753
CN1[N]N=C([N]1)C(=O)C,7.753
N=C1O[C@@H]2[C@H]1COC2=O,7.756
C[C@]12O[C@H]1C(=O)NC2=O,7.758
N=C1C[C@]2(CO2)C(=O)O1,7.758
COC(=O)c1conc1,7.762
O=CC1=NCCC(=O)O1,7.764
C1OCC1n1cnnn1,7.78
O=C1C[C@H]2O[C@H]2C(=O)N1,7.783
OC[C@H]1O[C@]1(C=O)C#N,7.785
OCC1=CC(=N)OC1=O,7.801
CCC[C@@](C)(C#C)C#N,7.804
O=CC(=O)OCCC#N,7.823
O=C1NC(=O)C=CCO1,7.837
O[C@@H](C#N)[C@]1(CO1)C=O,7.838
COC(=O)C(=O)CC#N,7.848
O=C1OCCO[C@H]1C#N,7.858
N=C1OC(=O)CCC1=O,7.862
C[C@@H](OC(=O)C#N)C=O,7.879
C([C@H]1CO1)n1ncnn1,7.9
O,7.902
CC(=O)Cn1cnnn1,7.91
O=COCC(=O)CC#N,7.916
O[C@H]1CC(=O)O[C@H]1C#N,7.921
CC(=O)OCC(=O)C#N,7.966
OC[C@H]1O[C@H]1C(=O)C#N,7.978
N#CC,7.987
OC[C@H]1[C@@H](OC1=O)C#N,7.988
C[C@]12O[C@H]1C(=O)OC2=N,7.995
O=COC1(COC1)C#N,8.024
CCN1[N]N=C(C=O)[N]1,8.028
O=C(OCC#N)[C@H]1CO1,8.059
OC[C@]1(COC1=O)C#N,8.065
O=CC[C@@H](OC=O)C#N,8.068
O=COC[C@@H](C=O)C#N,8.128
C([C@H]1CO1)n1cnnn1,8.141
O[C@@H](C#N)[C@H]1COC1=O,8.181
COC(=O)[C@H]1O[C@H]1C#N,8.21
C(C#N)C#N,8.212
C[C@@H](OC=O)C(=O)C#N,8.215
C[C@H]1O[C@@H](OC1=O)C#N,8.256
O=COC[C@]1(CO1)C#N,8.267
CCC(=O)n1ncnn1,8.313
CCOC(=O)C(=O)C#N,8.332
C[C@]1(OCC(=O)O1)C#N,8.354
O=COCCC(=O)C#N,8.355
CN/C=N/C1=[N]=C[N]O1,8.355
COC(=O)[C@]1(CO1)C#N,8.379
CCC(=O)n1cnnn1,8.432
O[C@@H](C#N)[C@H]1CC(=O)O1,8.468
C[C@H]1O[C@@H](C#N)C(=O)O1,8.473
O=C1OCC(CO1)C#N,8.646
O=C1OC[C@@H](CC#N)O1,8.715
C[C@H]1OC(=O)O[C@H]1C#N,8.737
C(#N)C#N,8.887
O=c1onc(o1)N(=O)=O,8.98
C(=O)=O,9.433
[C@H](CC=C)(C(=O)O)O,5.635
c1(cc2c(cc1)nc(cn2)N(=O)=O)C,5.636
CO[C@H]1CCC[C@H](C1)C#N,5.636
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)CC,5.637
C1=C[C@H](C#N)[C@H](C=C1)N(=O)=O,5.637
COc1cncc(C(=O)O)n1,5.638
c1(C(=O)c2ccccc2)cc(N(=O)=O)ccc1,5.638
C(=O)(C)c1ccccn1,5.639
C#C[C@@H]1CCC[C@@H]1C=C,5.639
Nc1cc(N)nn1C=O,5.64
c1(cc(ccn1)c1ccnc(c1)CC)C,5.64
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)C,5.64
c1cc(c(cn1)C)c1ccnc(c1)CC,5.642
c1c(c2c(cc1)nccn2)N(=O)=O,5.643
c1c(c2c(cc1N(=O)=O)nccn2)C,5.643
c1(cc(ccn1)c1ccncc1)CC,5.643
C(C)(C)(C)[C@@H]1CC[C@H](CC1)O,5.643
n1cnccc1,5.643
O=c1occo1,5.644
CO[C@@H]1CC[C@H](C1)OC,5.645
COCCOCCOCCOc1cnc(cn1)C(=O)O,5.645
c1(c(c2c(cc1)nccn2)C)N(=O)=O,5.647
c1cc(c(cn1)C)c1ccncc1CC,5.647
C1CO[C@H]([C@@H](C(=N)O)O1)N,5.647
c1cc(c(cn1)CC)c1ccncc1C,5.647
C[C@@H]1CC[C@H](CC1)O,5.648
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)C,5.65
C1C[C@H](C[C@H](C1)O)O,5.65
OCCO,5.651
